other	N1	53586
other	N1	9133
other	N1	49973
other	N1	15915
other	N1	40718
other	N1	50249
other	N1	36415
other	N1	28954
other	N1	1394
other	N1	41083
other	N1	30972
other	N1	27327
other	N1	54053
other	N1	29053
other	N1	10047
other	N1	50280
other	N1	10795
other	N1	49979
other	N1	32606
other	N1	7074
other	N1	11638
other	N1	46496
other	N1	14808
other	N1	22412
other	N1	28238
other	N1	24465
other	N1	27153
other	N1	47341
other	N1	28936
other	N1	53583
other	N1	28196
other	N1	27294
other	N1	32651
other	N1	11613
other	N1	58581
other	N1	49484
other	N1	58542
other	N1	29488
other	N1	1822
other	N1	1307
other	N1	26938
other	N1	40729
other	N1	54056
other	N1	3702
other	N1	55246
other	N1	25382
other	N1	58679
other	N1	47323
other	N1	45189
other	N1	41202
other	N1	40197
other	N1	9131
other	N1	32931
other	N1	47403
other	N1	1745
other	N1	53603
other	N1	31576
other	N1	28241
other	N1	34673
other	N1	1855
other	N1	43030
other	N1	1460
other	N1	57930
other	N1	41238
other	N1	57719
other	N1	14803
other	N1	28618
other	N1	31780
other	N1	15960
other	N1	52016
other	N1	5616
other	N1	45101
other	N1	11784
other	N1	1741
other	N1	25421
other	N1	20353
other	N1	20497
other	N1	29652
other	N1	24307
other	N1	4444
other	N1	31705
other	N1	45163
other	N1	10804
other	N1	15928
other	N1	820
other	N1	40741
other	N1	1715
other	N1	27988
other	N1	53553
other	N1	28200
other	N1	18277
other	N1	10800
other	N1	40124
other	N1	45140
other	N1	46557
other	N1	33707
other	N1	27174
other	N1	24467
other	N1	1744
other	N1	47452
other	N1	58414
other	N1	27973
other	N1	45164
other	N1	26694
other	N1	1328
other	N1	8215
other	N1	27207
other	N1	14681
other	N1	46611
other	N1	1376
other	N1	10655
other	N1	38632
other	N1	49502
other	N1	32897
other	N1	55504
other	N1	49943
other	N1	52816
other	N1	6273
other	N1	46542
other	N1	33088
other	N1	25388
other	N1	36416
other	N1	16020
other	N1	50569
other	N1	50016
other	N1	54052
other	N1	58643
other	N1	22712
other	N1	28943
other	N1	20389
other	N1	58664
other	N1	39911
other	N1	27225
other	N1	28027
other	N1	32906
other	N1	1695
other	N1	1332
other	N1	28178
other	N1	32660
other	N1	42231
other	N1	52555
other	N1	4392
other	N1	9908
other	N1	18285
other	N1	40182
other	N1	1762
other	N1	26939
other	N1	51053
other	N1	4978
other	N1	28945
other	N1	4404
other	N1	20356
other	N1	28978
other	N1	47329
other	N1	8954
other	N1	1368
other	N1	4349
other	N1	49986
other	N1	40191
other	N1	40118
other	N1	39890
other	N1	48081
other	N1	6267
other	N1	55310
other	N1	46798
other	N1	11622
other	N1	51072
other	N1	28031
other	N1	40723
other	N1	39663
other	N1	57981
other	N1	58587
other	N1	11763
other	N1	4286
other	N1	28235
other	N1	41587
other	N1	26144
other	N1	54076
other	N1	51083
other	N1	1055
other	N1	15977
other	N1	31577
other	N1	32861
other	N1	45137
other	N1	30131
other	N1	26116
other	N1	29655
other	N1	39932
other	N1	26869
other	N1	9158
other	N1	4388
other	N1	46662
other	N1	46548
other	N1	14384
other	N1	34836
other	N1	53556
other	N1	36436
other	N1	27210
other	N1	28037
other	N1	10914
other	N1	28648
other	N1	25398
other	N1	52015
other	N1	24564
other	N1	6272
other	N1	53563
other	N1	47347
other	N1	22709
other	N1	28259
other	N1	52018
other	N1	27616
other	N1	1469
other	N1	28280
other	N1	46786
other	N1	26959
other	N1	46817
other	N1	6100
other	N1	24650
other	N1	54663
other	N1	42240
other	N1	49991
other	N1	27901
other	N1	27333
other	N1	58673
other	N1	32733
other	N1	34703
other	N1	27393
other	N1	9775
other	N1	45602
other	N1	6371
other	N1	51182
other	N1	28229
other	N1	45095
other	N1	50682
other	N1	1025
other	N1	10920
other	N1	55372
other	N1	15856
other	N1	47436
other	N1	58715
other	N1	28202
other	N1	32370
other	N1	53604
other	N1	1082
other	N1	41190
other	N1	18626
other	N1	27267
other	N1	32909
other	N1	25955
other	N1	39920
other	N1	14846
other	N1	41973
other	N1	27318
other	N1	3551
other	N1	25419
other	N1	26128
other	N1	11766
other	N1	17683
other	N1	32860
other	N1	52117
other	N1	27144
other	N1	27958
other	N1	28948
other	N1	49490
other	N1	47400
other	N1	4927
other	N1	27159
other	N1	8201
other	N1	3590
other	N1	26152
other	N1	32916
other	N1	991
other	N1	11796
other	N1	9975
other	N1	10029
other	N1	4885
other	N1	1739
other	N1	32726
other	N1	46626
other	N1	9073
other	N1	17680
other	N1	33018
other	N1	57924
other	N1	22145
other	N1	27300
other	N1	4334
other	N1	26851
other	N1	27243
other	N1	3545
other	N1	29441
other	N1	25929
other	N1	4192
other	N1	41182
other	N1	58443
other	N1	18604
other	N1	22725
other	N1	4411
other	N1	41068
other	N1	34850
other	N1	11850
other	N1	26698
other	N1	49442
other	N1	57918
other	REF	49083
other	REF	37314
other	REF	47191
other	REF	53586
other	REF	14387
other	REF	49287
other	REF	52183
other	REF	46298
other	REF	34914
other	REF	9133
other	REF	178
other	REF	49433
other	REF	49742
other	REF	36001
other	REF	28408
other	REF	29307
other	REF	36909
other	REF	38238
other	REF	49973
other	REF	12067
other	REF	12020
other	REF	15915
other	REF	40644
other	REF	1006
other	REF	40402
other	REF	53746
other	REF	40718
other	REF	25607
other	REF	40383
other	REF	52102
other	REF	49607
other	REF	49352
other	REF	49191
other	REF	44040
other	REF	39998
other	REF	45740
other	REF	50249
other	REF	46879
other	REF	37187
other	REF	36415
other	REF	49832
other	REF	40152
other	REF	49274
other	REF	38016
other	REF	14572
other	REF	49784
other	REF	12071
other	REF	44532
other	REF	28954
other	REF	45948
other	REF	1394
other	REF	478
other	REF	33232
other	REF	36522
other	REF	46213
other	REF	46996
other	REF	41136
other	REF	49631
other	REF	27787
other	REF	41083
other	REF	30972
other	REF	27327
other	REF	46269
other	REF	9841
other	REF	56355
other	REF	46241
other	REF	44026
other	REF	37161
other	REF	40567
other	REF	54053
other	REF	29053
other	REF	37182
other	REF	10047
other	REF	45303
other	REF	37747
other	REF	50280
other	REF	49529
other	REF	44294
other	REF	10795
