other	N1	49083
other	N1	37314
other	N1	47191
other	N1	14387
other	N1	49287
other	N1	52183
other	N1	46298
other	N1	34914
other	N1	178
other	N1	49433
other	N1	49742
other	N1	3463
other	N1	36001
other	N1	28408
other	N1	58534
other	N1	15037
other	N1	29307
other	N1	33297
other	N1	36909
other	N1	38238
other	N1	18838
other	N1	12067
other	N1	12020
other	N1	46139
other	N1	40644
other	N1	1006
other	N1	40402
other	N1	53746
other	N1	55952
other	N1	25607
other	N1	1130
other	N1	40383
other	N1	47023
other	N1	52102
other	N1	52802
other	N1	49607
other	N1	49352
other	N1	49191
other	N1	44040
other	N1	54936
other	N1	39998
other	N1	45740
other	N1	47113
other	N1	46879
other	N1	37187
other	N1	49832
other	N1	40152
other	N1	49274
other	N1	38016
other	N1	14572
other	N1	49784
other	N1	12071
other	N1	44532
other	N1	45948
other	N1	658
other	N1	3176
other	N1	478
other	N1	33232
other	N1	52444
other	N1	36522
other	N1	46213
other	N1	46996
other	N1	55231
other	N1	41136
other	N1	1154
other	N1	49631
other	N1	27787
other	N1	47050
other	N1	29032
other	N1	46269
other	N1	9841
other	N1	56355
other	N1	46241
other	N1	44026
other	N1	37161
other	N1	40567
other	N1	37182
other	N1	47493
other	N1	53085
other	N1	45303
other	N1	37747
other	N1	27703
other	N1	49529
other	N1	44294
other	N1	46999
other	N1	3627
other	N1	44941
other	N1	28471
other	N1	476
other	N1	410
other	N1	40155
other	N1	37953
other	N1	32528
other	N1	46957
other	N1	49139
other	N1	18826
other	N1	43811
other	N1	49079
other	N1	121
other	N1	45301
other	N1	47022
other	N1	28304
other	N1	44064
other	N1	46154
other	N1	37170
other	N1	42627
other	N1	44201
other	N1	26607
other	N1	2923
other	N1	28873
other	N1	47135
other	N1	14279
other	N1	46292
other	N1	52330
other	N1	40058
other	N1	56200
other	N1	27778
other	N1	52468
other	N1	47051
other	N1	58218
other	N1	56380
other	N1	49757
other	N1	577
other	N1	28759
other	N1	268
other	N1	465
other	N1	36827
other	N1	55024
other	N1	47120
other	N1	46855
other	N1	53897
other	N1	27721
other	N1	24267
other	N1	49712
other	N1	33229
other	N1	46313
other	N1	14396
other	N1	14687
other	N1	49418
other	N1	1514
other	N1	28439
other	N1	37488
other	N1	46203
other	N1	49646
other	N1	28370
other	N1	18783
other	N1	46876
other	N1	58769
other	N1	36599
other	N1	28400
other	N1	28091
other	N1	53845
other	N1	44260
other	N1	49544
other	N1	25611
other	N1	30493
other	N1	1587
other	N1	49190
other	N1	45779
other	N1	47539
other	N1	56402
other	N1	208
other	N1	49346
other	N1	37464
other	N1	14956
other	N1	52280
other	N1	49811
other	N1	1801
other	N1	50117
other	N1	14444
other	N1	2979
other	N1	46310
other	N1	44630
other	N1	27456
other	N1	49214
other	N1	18865
other	N1	49
other	N1	25591
other	N1	3464
other	N1	1580
other	N1	14989
other	N1	56387
other	N1	41907
other	N1	40533
other	N1	18850
other	N1	18857
other	N1	555
other	N1	23934
other	N1	43821
other	N1	36690
other	N1	247
other	N1	49604
other	N1	789
