treatment	N1	52644
treatment	N1	52713
treatment	N1	52716
treatment	N1	50934
treatment	N1	14395
treatment	N1	23104
treatment	N1	82395
treatment	N1	50890
treatment	N1	70116
treatment	N1	10690
treatment	N1	27554
treatment	N1	45574
treatment	N1	11336
treatment	N1	10898
treatment	N1	36377
treatment	N1	88940
treatment	N1	81865
treatment	N1	13604
treatment	N1	27510
treatment	N1	52419
treatment	N1	83256
treatment	N1	46389
treatment	N1	27509
treatment	N1	523
treatment	N1	46332
treatment	N1	52485
treatment	N1	46943
treatment	N1	52707
treatment	N1	1130
treatment	N1	11384
treatment	N1	70709
treatment	N1	524
treatment	N1	52702
treatment	N1	50848
treatment	N1	17746
treatment	N1	52368
treatment	N1	51987
treatment	N1	17713
treatment	N1	46354
treatment	N1	83262
treatment	N1	46387
treatment	N1	93308
treatment	N1	15780
treatment	N1	72438
treatment	N1	52698
treatment	N1	14736
treatment	N1	15608
treatment	N1	93307
treatment	N1	81861
treatment	N1	14342
treatment	N1	22633
treatment	N1	82412
treatment	P2	52644
treatment	P2	52713
treatment	P2	89221
treatment	P2	52716
treatment	P2	50934
treatment	P2	88956
treatment	P2	86206
treatment	P2	14395
treatment	P2	23104
treatment	P2	50890
treatment	P2	70116
treatment	P2	10690
treatment	P2	45574
treatment	P2	11336
treatment	P2	10898
treatment	P2	36377
treatment	P2	88940
treatment	P2	15186
treatment	P2	81865
treatment	P2	70086
treatment	P2	52419
treatment	P2	83256
treatment	P2	87519
treatment	P2	52485
treatment	P2	52707
treatment	P2	1130
treatment	P2	81841
treatment	P2	11384
treatment	P2	89233
treatment	P2	52702
treatment	P2	50848
treatment	P2	17746
treatment	P2	52368
treatment	P2	51987
treatment	P2	17713
treatment	P2	81819
treatment	P2	83262
treatment	P2	81816
treatment	P2	93308
treatment	P2	15780
treatment	P2	87524
treatment	P2	72438
treatment	P2	52698
treatment	P2	15244
treatment	P2	14736
treatment	P2	15608
treatment	P2	15251
treatment	P2	93307
treatment	P2	81861
treatment	P2	81817
treatment	P2	14342
treatment	P2	22633
treatment	P2	14071
treatment	REF	46548
treatment	REF	35826
treatment	REF	75843
treatment	REF	14218
treatment	REF	50653
treatment	REF	15432
treatment	REF	58313
treatment	REF	50657
treatment	REF	13480
treatment	REF	52644
treatment	REF	49392
treatment	REF	83875
treatment	REF	52713
treatment	REF	82864
treatment	REF	89221
treatment	REF	92577
treatment	REF	36285
treatment	REF	50692
treatment	REF	51537
treatment	REF	46034
treatment	REF	50272
treatment	REF	52716
treatment	REF	50934
treatment	REF	334
treatment	REF	88956
treatment	REF	81679
treatment	REF	78428
treatment	REF	86206
treatment	REF	27344
treatment	REF	14395
treatment	REF	15481
treatment	REF	79016
treatment	REF	82853
treatment	REF	76247
treatment	REF	23104
treatment	REF	82395
treatment	REF	53523
treatment	REF	418
treatment	REF	36011
treatment	REF	82881
treatment	REF	15735
treatment	REF	50890
treatment	REF	58299
treatment	REF	70116
treatment	REF	35673
treatment	REF	76486
treatment	REF	27110
treatment	REF	10690
treatment	REF	27109
treatment	REF	76010
treatment	REF	76143
treatment	REF	27554
treatment	REF	45574
treatment	REF	50710
treatment	REF	11336
treatment	REF	10898
treatment	REF	36377
treatment	REF	27275
treatment	REF	88940
treatment	REF	82566
treatment	REF	49180
treatment	REF	86055
treatment	REF	15186
treatment	REF	46065
treatment	REF	81865
treatment	REF	13604
treatment	REF	82856
treatment	REF	50080
treatment	REF	50434
treatment	REF	49371
treatment	REF	47394
treatment	REF	70086
treatment	REF	82742
treatment	REF	24052
treatment	REF	27510
treatment	REF	27338
treatment	REF	49219
treatment	REF	49245
treatment	REF	91472
treatment	REF	52419
treatment	REF	24517
treatment	REF	83256
treatment	REF	45999
treatment	REF	49409
treatment	REF	76043
treatment	REF	42018
treatment	REF	6764
treatment	REF	46389
treatment	REF	27509
treatment	REF	27329
treatment	REF	41988
treatment	REF	35679
treatment	REF	8049
treatment	REF	50437
treatment	REF	523
treatment	REF	35850
treatment	REF	27395
treatment	REF	82873
treatment	REF	87519
treatment	REF	82793
treatment	REF	50078
treatment	REF	35493
treatment	REF	87914
treatment	REF	46332
treatment	REF	78478
treatment	REF	52752
treatment	REF	88536
treatment	REF	52485
treatment	REF	46943
treatment	REF	52707
treatment	REF	1130
treatment	REF	81841
treatment	REF	11384
treatment	REF	35925
treatment	REF	76048
treatment	REF	83482
treatment	REF	82289
treatment	REF	70709
treatment	REF	50228
treatment	REF	50274
treatment	REF	81671
treatment	REF	50625
treatment	REF	76015
treatment	REF	82802
treatment	REF	50242
treatment	REF	49214
treatment	REF	89233
treatment	REF	82709
treatment	REF	50256
treatment	REF	21610
treatment	REF	49495
treatment	REF	524
treatment	REF	50446
treatment	REF	23042
treatment	REF	35926
treatment	REF	52702
treatment	REF	50848
treatment	REF	17987
treatment	REF	78269
treatment	REF	50079
treatment	REF	49368
treatment	REF	55467
treatment	REF	76570
treatment	REF	75803
treatment	REF	82854
treatment	REF	82460
treatment	REF	46250
treatment	REF	17746
treatment	REF	35661
treatment	REF	52368
treatment	REF	414
treatment	REF	15384
treatment	REF	15439
treatment	REF	51987
treatment	REF	49997
treatment	REF	82784
treatment	REF	81757
treatment	REF	50542
treatment	REF	15736
treatment	REF	87863
treatment	REF	408
treatment	REF	24035
treatment	REF	55466
treatment	REF	17713
treatment	REF	89359
treatment	REF	76133
treatment	REF	49496
treatment	REF	24037
treatment	REF	27310
treatment	REF	15645
treatment	REF	50398
treatment	REF	76265
treatment	REF	84038
treatment	REF	76024
treatment	REF	49236
treatment	REF	15444
treatment	REF	82860
treatment	REF	22801
treatment	REF	46354
treatment	REF	81819
treatment	REF	78749
treatment	REF	55266
treatment	REF	83262
treatment	REF	55227
treatment	REF	50329
treatment	REF	46387
treatment	REF	81816
treatment	REF	18
treatment	REF	7757
treatment	REF	58296
treatment	REF	35696
treatment	REF	93308
treatment	REF	76175
treatment	REF	17845
treatment	REF	76208
treatment	REF	405
treatment	REF	76002
treatment	REF	24056
treatment	REF	46573
treatment	REF	15437
treatment	REF	15780
treatment	REF	50575
treatment	REF	410
treatment	REF	51275
treatment	REF	87524
treatment	REF	49277
treatment	REF	76184
treatment	REF	72438
treatment	REF	55078
treatment	REF	35640
treatment	REF	49424
treatment	REF	52698
treatment	REF	15244
treatment	REF	15652
treatment	REF	79209
treatment	REF	14736
treatment	REF	76579
treatment	REF	461
treatment	REF	15608
treatment	REF	76132
treatment	REF	15251
treatment	REF	18925
treatment	REF	93307
treatment	REF	81861
treatment	REF	87
treatment	REF	81817
treatment	REF	76025
treatment	REF	14342
treatment	REF	22633
treatment	REF	82412
treatment	REF	14071
treatment	REF	49380
treatment	REF	15468
treatment	REF	45993
treatment	REF	344
treatment	N3	52644
treatment	N3	52713
treatment	N3	52716
treatment	N3	50934
treatment	N3	81679
treatment	N3	14395
treatment	N3	23104
treatment	N3	82395
treatment	N3	50890
treatment	N3	70116
treatment	N3	10690
treatment	N3	27554
treatment	N3	45574
treatment	N3	11336
treatment	N3	10898
treatment	N3	36377
treatment	N3	88940
treatment	N3	81865
treatment	N3	13604
treatment	N3	27510
treatment	N3	52419
treatment	N3	83256
treatment	N3	46389
treatment	N3	27509
treatment	N3	523
treatment	N3	46332
treatment	N3	52485
treatment	N3	46943
treatment	N3	52707
treatment	N3	1130
treatment	N3	81841
treatment	N3	11384
treatment	N3	70709
treatment	N3	81671
treatment	N3	524
treatment	N3	52702
treatment	N3	50848
treatment	N3	17746
treatment	N3	52368
treatment	N3	51987
treatment	N3	81757
treatment	N3	17713
treatment	N3	46354
treatment	N3	81819
treatment	N3	83262
treatment	N3	46387
treatment	N3	81816
treatment	N3	93308
treatment	N3	15780
treatment	N3	72438
treatment	N3	52698
treatment	N3	14736
treatment	N3	15608
treatment	N3	93307
treatment	N3	81861
treatment	N3	81817
treatment	N3	14342
treatment	N3	22633
treatment	N3	82412
treatment	P3	52644
treatment	P3	52713
treatment	P3	52716
treatment	P3	50934
treatment	P3	81679
treatment	P3	14395
treatment	P3	23104
treatment	P3	82395
treatment	P3	50890
treatment	P3	70116
treatment	P3	10690
treatment	P3	27554
treatment	P3	45574
treatment	P3	11336
treatment	P3	10898
treatment	P3	36377
treatment	P3	88940
treatment	P3	13604
treatment	P3	27510
treatment	P3	49481
treatment	P3	52419
treatment	P3	83256
treatment	P3	46389
treatment	P3	27509
treatment	P3	523
treatment	P3	46332
treatment	P3	52485
treatment	P3	46943
treatment	P3	52707
treatment	P3	1130
treatment	P3	11384
treatment	P3	70709
treatment	P3	81671
treatment	P3	524
treatment	P3	52702
treatment	P3	50848
treatment	P3	17746
treatment	P3	52368
treatment	P3	51987
treatment	P3	17713
treatment	P3	49496
treatment	P3	46354
treatment	P3	83262
treatment	P3	46387
treatment	P3	93308
treatment	P3	15780
treatment	P3	72438
treatment	P3	52698
treatment	P3	14736
treatment	P3	15608
treatment	P3	93307
treatment	P3	14342
treatment	P3	22633
treatment	P3	82412
other	N1	51181
other	N1	47384
other	N1	42158
other	N1	23104
other	N1	79032
other	N1	46389
other	N1	35474
other	N1	82909
other	N1	83262
other	N1	88240
other	N1	52492
other	N1	2623
other	N1	17639
other	N1	1130
other	N1	5631
other	N1	52497
other	N1	91644
other	N1	513
other	N1	42179
other	N1	93357
other	N1	57520
other	N1	524
other	N1	51219
other	N1	33653
other	N1	49466
other	N1	27554
other	N1	42556
other	N1	7302
other	N1	57529
other	N1	557
other	N1	82918
other	N1	50967
other	N1	53085
other	N1	17650
other	N1	14395
other	N1	3945
other	N1	76398
other	N1	11336
other	N1	15608
other	N1	11054
other	N1	10865
other	N1	25685
other	N1	57730
other	N1	17638
other	N1	48936
other	N1	52410
other	N1	57801
other	N1	87480
other	N1	86957
other	N1	48907
other	N1	42210
other	N1	50794
other	N1	52404
other	N1	27509
other	N1	88452
other	N1	48951
other	N1	7675
