treatment	N1	36416
treatment	N1	6273
treatment	N1	28027
treatment	N1	39932
treatment	N1	18604
treatment	N1	6371
treatment	N1	10029
treatment	N1	5616
treatment	N1	20497
treatment	N1	31576
treatment	N1	39911
treatment	N1	31577
treatment	N1	6272
treatment	N1	36415
treatment	N1	26698
treatment	N1	39663
treatment	N1	29655
treatment	N1	40124
treatment	N1	58664
treatment	N1	8215
treatment	N1	54663
treatment	N1	55310
treatment	N1	24307
treatment	N1	40118
treatment	N1	50569
treatment	N1	43030
treatment	N1	30972
treatment	REF	36416
treatment	REF	40056
treatment	REF	40139
treatment	REF	28027
treatment	REF	39932
treatment	REF	18604
treatment	REF	33229
treatment	REF	6371
treatment	REF	10029
treatment	REF	5616
treatment	REF	20497
treatment	REF	31576
treatment	REF	39911
treatment	REF	46833
treatment	REF	31577
treatment	REF	1006
treatment	REF	36415
treatment	REF	26698
treatment	REF	40137
treatment	REF	40088
treatment	REF	36001
treatment	REF	9358
treatment	REF	39663
treatment	REF	40085
treatment	REF	29655
treatment	REF	14291
treatment	REF	40124
treatment	REF	58664
treatment	REF	8215
treatment	REF	54663
treatment	REF	40072
treatment	REF	55310
treatment	REF	39998
treatment	REF	24307
treatment	REF	40118
treatment	REF	50569
treatment	REF	9356
treatment	REF	43030
treatment	REF	29353
treatment	REF	30972
treatment	N3	36416
treatment	N3	40139
treatment	N3	28027
treatment	N3	39932
treatment	N3	18604
treatment	N3	6371
treatment	N3	10029
treatment	N3	5616
treatment	N3	20497
treatment	N3	31576
treatment	N3	39911
treatment	N3	31577
treatment	N3	36415
treatment	N3	26698
treatment	N3	40137
treatment	N3	40088
treatment	N3	39663
treatment	N3	40085
treatment	N3	29655
treatment	N3	40124
treatment	N3	58664
treatment	N3	8215
treatment	N3	54663
treatment	N3	55310
treatment	N3	24307
treatment	N3	40118
treatment	N3	50569
treatment	N3	43030
treatment	N3	30972
treatment	P3	36416
treatment	P3	40139
treatment	P3	28027
treatment	P3	39932
treatment	P3	18604
treatment	P3	6371
treatment	P3	10029
treatment	P3	5616
treatment	P3	20497
treatment	P3	31576
treatment	P3	39911
treatment	P3	31577
treatment	P3	36415
treatment	P3	26698
treatment	P3	40137
treatment	P3	40088
treatment	P3	9358
treatment	P3	40085
treatment	P3	29655
treatment	P3	40124
treatment	P3	58664
treatment	P3	54663
treatment	P3	55310
treatment	P3	24307
treatment	P3	40118
treatment	P3	50569
treatment	P3	9356
treatment	P3	43030
treatment	P3	30972
treatment	N2	36416
treatment	N2	40139
treatment	N2	28027
treatment	N2	39932
treatment	N2	18604
treatment	N2	6371
treatment	N2	5616
treatment	N2	20497
treatment	N2	31576
treatment	N2	39911
treatment	N2	31577
treatment	N2	36415
treatment	N2	26698
treatment	N2	40137
treatment	N2	40088
treatment	N2	9358
treatment	N2	39663
treatment	N2	40085
treatment	N2	29655
treatment	N2	40124
treatment	N2	58664
treatment	N2	8215
treatment	N2	54663
treatment	N2	55310
treatment	N2	24307
treatment	N2	40118
treatment	N2	50569
treatment	N2	9356
treatment	N2	30972
