other	P1	113900
other	P1	13612
other	P1	53121
other	P1	93855
other	P1	54122
other	P1	23994
other	P1	62500
other	P1	47257
other	P1	91619
other	P1	33072
other	P1	41713
other	P1	18210
other	P1	92149
other	P1	72431
other	P1	63364
other	P1	28157
other	P1	112864
other	P1	12867
other	P1	74443
other	P1	98407
other	P1	76118
other	P1	100290
other	P1	93888
other	P1	25468
other	P1	28598
other	P1	18291
other	P1	1269
other	P1	112821
other	P1	82197
other	P1	28574
other	P1	85037
other	P1	100240
other	P1	47228
other	P1	1303
other	P1	66679
other	P1	52984
other	P1	70109
other	P1	23379
other	P1	26644
other	P1	23327
other	P1	22512
other	P1	81780
other	P1	98429
other	P1	16646
other	P1	61068
other	P1	16699
other	P1	70174
other	P1	28707
other	P1	78865
other	P1	22403
other	P1	27779
other	P1	105843
other	P1	83196
other	P1	46003
other	P1	42058
other	P1	30292
other	P1	88496
other	P1	85529
other	P1	94414
other	P1	62480
other	P1	25603
other	P1	104050
other	P1	61963
other	P1	60680
other	P1	48907
other	P1	64505
other	P1	101206
other	P1	42397
other	P1	112814
other	P1	32354
other	P1	51550
other	P1	76104
other	P1	36163
other	P1	74417
other	P1	12897
other	P1	53311
other	P1	9592
other	P1	94781
other	P1	70349
other	P1	115440
other	P1	103601
other	P1	60499
other	P1	105470
other	P1	81522
other	P1	65707
other	P1	59672
other	P1	49098
other	P1	97016
other	P1	70005
other	P1	96046
other	P1	22641
other	P1	7492
other	P1	60663
other	P1	30052
other	P1	26589
other	P1	28682
other	P1	94025
other	P1	29048
other	P1	69587
other	P1	60640
other	P1	52784
other	P1	54253
other	P1	18175
other	P1	55476
other	P1	39635
other	P1	9611
other	P1	114251
other	P1	47299
other	P1	54251
other	P1	104045
other	P1	81405
other	P1	11220
other	P1	22879
other	P1	53295
other	P1	23370
other	P1	61131
other	P1	69510
other	P1	105930
other	P1	54215
other	P1	42306
other	P1	102328
other	P1	52951
other	P1	41813
other	P1	47320
other	P1	78936
other	P1	75625
other	P1	82232
other	P1	26635
other	P1	42331
other	P1	94799
other	P1	83071
other	P1	85967
other	P1	22343
other	P1	16528
other	P1	41203
other	P1	47161
other	P1	88595
other	P1	115691
other	P1	18288
other	P1	69506
other	P1	103706
other	P1	76091
other	P1	103831
other	P1	40539
other	P1	81747
other	P1	16059
other	P1	48178
other	P1	83405
other	P1	98485
other	P1	64510
other	P1	28546
other	P1	76094
other	P1	44903
other	P1	39718
other	P1	17553
other	P1	24068
other	P1	94153
other	P1	85363
other	P1	33069
other	P1	19235
other	P1	53068
other	P1	73331
other	P1	96387
other	P1	24443
other	P1	101264
other	P1	86780
other	P1	21631
other	P1	83055
other	P1	60489
other	P1	29919
other	P1	22348
other	P1	47510
other	P1	84603
other	P1	92902
other	P1	56912
other	P1	96380
other	P1	29098
other	P1	58352
other	P1	71398
other	P1	55333
other	P1	61116
other	P1	47381
other	P1	13621
other	P1	82557
other	P1	28545
other	P1	7507
other	P1	67254
other	P1	78732
other	P1	67277
other	P1	71840
other	P1	71986
other	P1	27686
other	P1	95990
other	P1	67295
other	P1	8062
other	P1	25598
other	P1	82604
other	P1	28937
other	P1	25524
other	P1	69936
other	P1	60796
other	P1	25504
other	P1	39850
other	P1	97039
other	P1	111204
other	P1	70023
other	P1	88116
other	P1	82613
other	P1	60787
other	P1	52933
other	P1	60859
other	P1	19268
other	P1	84585
other	P1	28604
other	P1	106531
other	P1	22415
other	P1	47390
other	P1	112521
other	P1	28662
other	P1	7384
other	P1	110175
other	P1	49069
other	P1	44644
other	P1	33064
other	P1	69911
other	P1	81710
other	P1	41422
other	P1	96473
other	P1	5331
other	P1	79624
other	P1	53136
other	P1	16648
other	P1	32452
other	P1	44821
other	P1	93122
other	P1	54202
other	P1	25531
other	P1	61142
other	P1	52903
other	P1	17949
other	P1	98344
other	P1	78903
other	P1	19418
other	P1	54107
other	P1	94110
other	P1	61233
other	P1	104560
other	P1	88313
other	P1	88096
other	P1	101207
other	P1	16433
other	P1	47074
other	P1	95942
other	P1	2896
other	P1	47239
other	P1	68549
other	P1	9617
other	P1	26597
other	P1	54802
other	P1	96036
other	P1	69938
other	P1	92129
other	P1	112776
other	P1	101258
other	P1	111161
other	P1	92098
other	P1	94059
other	P1	70163
other	P1	8069
other	P1	643
other	P1	53265
other	P1	96371
other	P1	51144
other	P1	28083
other	P1	16741
other	P1	114242
other	P1	13541
other	P1	29086
other	P1	48844
other	P1	63082
other	P1	41332
other	P1	104081
other	P1	55477
other	P1	28626
other	P1	48234
other	P1	62055
other	P1	54818
other	P1	42071
other	P1	98083
other	P1	48194
other	P1	23358
other	P1	60498
other	P1	115692
other	P1	105878
other	P1	94474
other	P1	114286
other	P1	53220
other	P1	60857
other	P1	47359
other	P1	56895
other	P1	78253
other	P1	91352
other	P1	53334
other	P1	98428
other	P1	9500
other	P1	55183
other	P1	112859
other	P1	29003
other	P1	48938
other	P1	70340
other	P1	74607
other	P1	69479
other	P1	78727
other	P1	74427
other	P1	9632
other	P1	68006
other	P1	83273
other	P1	94875
other	P1	2485
other	P1	61194
other	P1	51152
other	P1	11308
other	P1	9539
other	P1	86698
other	P1	69431
other	P1	111256
other	P1	92988
other	P1	66340
other	P1	17395
other	P1	88487
other	P1	74428
other	P1	55265
other	P1	87665
other	P1	74439
other	P1	18267
other	P1	94532
other	P1	115816
other	P1	92808
other	P1	91634
other	P1	59194
other	P1	81437
other	P1	105088
other	P1	96296
other	P1	30002
other	P1	63273
other	P1	17497
other	P1	100299
other	P1	60597
other	P1	48203
other	P1	54859
other	P1	64421
other	P1	19477
other	P1	67309
other	P1	79539
other	P1	61905
other	P1	115655
other	P1	47650
other	P1	49111
other	P1	59307
other	P1	104554
other	P1	94012
other	P1	64920
other	P1	83472
